Comment,Sentiment
hate the design,negative
"👍, I am from thrissur 
 
 
  difficult to travel.
 
 Lot of year taken still there works.",negative
"Me an Average Middle Class 14 year boy in Class 9th in a small Town with ( Family pressure of scoring good marks , having a busy schedule , if getting time for some fun in home getting scolded by parents , not getting basic needs or accesories other than study material
 
 What can I do 😩 , 
 So I am just doing my job ( Going School , Coming from school , Taking Classes , Maths Coching and just......
 Huh.... Ok leave it 😓",negative
No one wants life risk,negative
Sheikh Mujibur Rahman was killed in Bangladesh on 15 August 1975 . CIA was planning to destabilize the entire sub continent. Indira Gandhi sensed it well in advance and declared Emergency.,negative
"Fake farmers protest, CAA & NRC protest",negative
പാലക്കാട്‌ നല്ല കാറ്റും മഴയും ആണ് 😢,negative
Iran says there are serious damage and America must pay for it,negative
A magia news ku ban kariba darkar,negative
9:40 😢😢,negative
Motorola ne dimaag kharaab kardiya he har video ke pehle apni ads pel deta he very irritating😢,negative
ಸೌಜನ್ಯ ಸಹೋದರಿಯ ಆತ್ಮಕ್ಕೆ ಶಾಂತಿ ಕೊಡುವ ಕಾರ್ಯ ನಿಮ್ಮಿಂ ದಿಗಾಲಿ😢😢,negative
Mari suspended chayyandi khangress ga,negative
Yes .. Emergency - the dark chapter of Democracy 😞. Bloody congress,negative
Apo lockdown podamatangala😭,negative
"সাবাশ 
 তামান্না অমর রহে 😢",negative
My doubt on reena mother 🧐,negative
KIA chora,negative
So Sad Om Shanti😢😢,negative
"That's mean police already harnessed people that's why people have fear and hatefulness for police 
 That's why scammers taking advantage of police bad work 
 First correct police law and judiciary system country management system",negative
সেভিক ভলেন্টিয়ার্স চালাচ্ছে পশ্চিমবঙ্গ কে 😢😢,negative
😢😢😢😢😢😢😢😢,negative
When I was in 7th grade in school one of friends got me watched bbkivines... That time i said what rubbish is this? I wasn't mature at moment... Now I realize maturity is when u realize that bhuvan bam is legend n goat....,negative
Sheikh Mujibur Rahman was killed on 15 August 1975 . CIA was planning to destabilize the entire sub continent. Indira Gandhi sensed it well in advance and declared Emergency on this day.,negative
Nija sir neevu helddu 😢,negative
ফাসি হওয়া প্রয়োজন এমন ঘটনা যেন পরবর্তীতে না ঘটে😢😢😢,negative
😂 ഈ സാറിൻ്റെ തള്ള് കൊള്ളം ജമാഅത്തെ ഇസ്ലാമി: മതേതര പാർട്ടിയാ.... > മുസ്ലീം ലീഗ് മതേതര പാർട്ടിയാ.... കേരളത്തിൽ ആരാടോ വർഗീയത പറയുന്നതും. ?.... കോൺഗ്രസിൻ്റെ മതേതരത്വം...... കണ്ണടച്ചു പാലു കുടിക്കുന്ന പൂച്ച എന്തൊരു ഉപദേശം ......?... ഒന്നു പോടെ.......😢😢😢😢🪒😭🪒🪒🪒🪒🪒🪒👹👹,negative
"ताई, बाजीराव ४१ लढाया लढले जिंकले आणि ४१ जिंकले. मस्तानी बाई ह्या त्यांच्या आयुष्यातील एक खूप छोटा भाग होता त्याला इतके मोठे नका दाखवू.....त्यांचे कर्तृत्व खूप मोठे आहे....आणि काय कमालीच्या वॉर strategies mule मुघलांना अक्षरशः नाकी नऊ आणले होते त्यांनी...... शिवबांच्या नंतर इतका कर्तृत्व वान माणूस तोच होता लाख सैन्याच्या बरोबरीचा होता ज्यांनी शिवाजी महाराजांचा स्वराज्याचे स्वप्न पूर्णत्वास आणले.....मराठ्यांशी तह करू पण युद्ध नको म्हणून माघार घेण्यास भाग पाडले मुघलांना......निजामाला तर पुरते घाईस आणले....जरा वाचा पालखेड ची लढाई.....शिवाजी महाराजांनी त्यांना शाबासकी च दिली असेल 😢😢😢 शब्बास माझ्या मावळ्या म्हणून.",negative
"With full brightness and heavy use (14-15 hours a day), how long will the screen/display last ?? … OnePlus,MI and RealMe phones display develops screen burn/ dead pixels/ green line in two years…",negative
☹️☹️,negative
കോഴിക്കോട് നല്ല മാഴയാണ് ഇവിടെ അവതി ഇല്ലേ...😢😢,negative
Undeclared emergency?,negative
COVID Vara kudadhu school ponum😢,negative
Alaxio is still early. Grab your ALX before the rest of the world finds out 🌐💥,negative
the only thing thats really bad about this show is amber,negative
"Soo miserable propaganda . Soo much misinformation and lies . Soo much fake fluffy positivity about how cool is to be overseen . Soo many cases with AI about media are not allowed to inform peoples . From fake kidnaps and porn movies with your kids to fake hospital calls about accidents with your family , fake advertise with influent persons , etc . And is just beginning until 2035 . Personal data worth more then gold , all is about money not about security . Bheeee in silence .",negative
NOOOOO!! I didn't know this had spoilers for the John Wick series. Why did you begin with telling your audience that John Wick died? It's not necessary for the recap and I hadn't seen that one yet😢 Most of the ppl I know who want a recap are people who haven't caught up with all the movies in the series,negative
"Some of these movies seems even good, but for crying out loud except for Snow White and Mickey 17 I didn't even know all those other movies even existed. Marketing is definitely killing the low budget movies, since most of them cannot afford to waste 100+ millions on making 500 trailers and teasers and releasing them in every platform imaginable.",negative
Nope is a masterpiece!,negative
"The main reason to go to mars, isn't ore or science. It's a fail safe. A living seed vault that if earth is destroyed, we as a people and we as a member of the great tree of life, have secured that tree and our selves.",negative
It funny listening to people who never lived in the era that they try to teach people about be so wrong. Don’t speak for a generation that you’re not apart of bro.,negative
"A lot of this ""bwaa Cities are bad"" discourse is because cities tend to be more liberal & diverse, coming from people who prefer being rural & bigoted.",negative
I think the Goldilocks zone is a good idea in practice but we don't know enough about exoplanets and atmospheric science in general to say with any sort of certainty what could or could not be viable depending on makeup if the world.,negative
They haven’t came here or invaded because they don’t consider us a threat because there’s no intelligent life here. And people are lazy. Would you invade the earth knowing this?,negative
"The Suicide Squade should have been called Task Force X, or Suicide Squade: Project Starfish",negative
I was hoping they would continue with the convenant because it could get back to the horrifying stuff and put an end to the saga. Romulous was ok but it really just rehashed horror that didnt surprise us as a jump scare movie since we were already use to the creepy crawlies.,negative
"The situation around 26:00 sounds very familiar, it is similar to the background of ""Banners of the Stars"". Humans created genetically modified versions of themselves that are better adapted to space travel, have extra sensory organs for spacial movement, and sent them out to explore space. They gone through hardship and found out gateways for FTL travel, established their own galactic empire, and now the human factions are mad at them and think of them as inferior and any genetic modifications are bad, the authoritarian ones even deemed dyeing one's hair to blue(the colour of the space elves) unpatriotic and required re-education.",negative
"What is your problem with white peopl?
  The story is stupud.Advance wakanda among poor people and third world like villages,with super genius girl building iron man in here room😑No logic.",negative
"This is one of the worst MCU shows IMO. A lot of it was so sooooo boring and very hard to follow
 
 This seems to be a trend with a lot of the SW and Marvel shows is that they tend to make hour long 6 episode series which are way longer than they need to be. Especially for this show, a 6 hour series was not needed, and a result a lot of it is just filler. 
 
 On that note, Disney and these shows should trim the runtime. a one hour episode is hard to do, and harder to keep the audience entertained from start to end for that whole hour, so instead they stretch it out and as result becomes less compelling. 
 
 They should aim for 1/2 hour for each episodes with these series. the shorter the more suspense I think and it won't have the need to stretch it out with tedious filler. As Squidward once said "" short, simple to the point"" and that is what they should aim for.",negative
"If you hate Toy Story 4 because it doesn't push the narrative forward, then you should also hate Toy Story 2.",negative
I finally found someone who also doesn't like the vulgar humour in Deadpool🙈 never understood the hype,negative
The river battle from The Hobbit 2 was not fun. It was out of place and should not have been included. Just like the entire third movie should not have been made.,negative
I had slip the other day. Not a time slip but a dimensional slip. I work in a warehouse and load trucks. I know for a fact one of my trucks had 666 in the trailer number. The power flickered and all the info in my computer switched. I thought it was from the power outage but when I checked the physical trailer the numbers changed to 686 instead and all my info never existed. I would have bet the life of everything I love that the trailer was 666 cuz I remember making a mental note of the odd number. It was crazy cuz I know for a fact I put in all the info and everything. It was all gone and the trailers had different numbers. It all happened when the power flickered. So now I'm here with you guys. Doesn't seem much different other than different numbers on stuff and info missing from computers. Because in this reality I never did those things yet. Hard to explain and people think I'm funny or crazy.,negative
no show is perfect,negative
"Now hang on just a sec. I'm having a Mandela moment. I'm familiar with that sketch at 2:34:50. It's supposed to be the man from Taured, John Allen Zegrus, but I know him as a different guy altogether. In my world there was this crazy dude who hijacked a plane in the 70s. He escaped by jumping out with a parachute and disappeared from history with a couple hundred G's. That's who the man in that picture is. His name was D.B. Cooper.",negative
Who knew that the Guardians would choose Stuart from Mad TV?,negative
"Hm, weird. I never considered Lilo & Stitch to be an iconic Disney film. It was entertaining, but kinda sat in the B-ish tier of Disney flicks. Certainly nothing close to the modern greats (animated, because the live action ones were garbage), like The Lion King, Aladdin, The Little Mermaid, Moana, etc. L&S always seemed like a quirky experiment. So, my guess is that your hypothetical batte between TC and Disney is a bit of a stretch.",negative
